timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779187751.2778656,1779187751.2781687,pose,IDLE,,,1.790634274482727,-0.13602256774902344,0.10537777096033096,-0.08333924412727356,-0.24716559052467346,146.1035614013672,,,,,,,,,,
1779187751.3779993,1779187751.3781335,pose,IDLE,,,1.7664821147918701,-0.14415059983730316,0.11499887704849243,-0.7436258792877197,-0.5698018074035645,145.8875274658203,,,,,,,,,,
1779187747.098561,1779187751.4602242,detection_2d,IDLE,3,,,,,,,,,,,,,2,,,,
1779187747.098561,1779187751.4918752,gate_3d,IDLE,3,,,,,,,,,,,,,2,"[0.6100000000000003, 0.5400000000000003]","[0.30935512590852915, 0.3268600462114231]","[[-1.8455354809880076, 1.0990528564482616, 1.975219369528514], [-0.5541226142192462, 1.2923715995133591, 2.0222258336494416]]",
1779187751.4769485,1779187751.4973948,pose,IDLE,,,1.7891041040420532,-0.13068585097789764,0.11463920772075653,-0.0022927848622202873,-0.20860767364501953,145.5768585205078,,,,,,,,,,
1779187751.5422115,1779187751.548186,frame,IDLE,16,img_000016.png,,,,,,,,,,,,,,,,
1779187751.578066,1779187751.5784483,pose,IDLE,,,1.7885328531265259,-0.1353970468044281,0.10887990146875381,-0.35313424468040466,-0.14028245210647583,145.51539611816406,,,,,,,,,,
1779187751.6506073,1779187751.6524203,frame,IDLE,17,img_000017.png,,,,,,,,,,,,,,,,
1779187751.6775532,1779187751.6779308,pose,IDLE,,,1.7900404930114746,-0.12782855331897736,0.11364845186471939,-0.18829821050167084,-0.28971827030181885,145.09446716308594,,,,,,,,,,
1779187747.4548564,1779187751.7058372,detection_2d,IDLE,4,,,,,,,,,,,,,2,,,,
